ACTION,TOPIC,CAMERA_OF_CONVERSATION,MEM_DEP,MEM_DEP_TOPIC,UTTERANCE_ID,UTTERANCE
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,270,this camera has full manual control but you can set it so it works almost like a point and shoot very easy to use
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,2601,this camera has that much full manual control full creative control to take astrophotography
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,2601,this camera has that much full manual control full creative control to take astrophotography
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,2900,this camera supports manual settings but also has some preset mode
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,2900,this camera supports manual settings but also has some preset mode
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,1345,"this is a great camera to start with because it teaches you a lot of the ideas the other cameras you are working with, it's great to have full manual control but this camera gives you a feel for what that can mean"
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,1345,"this is a great camera to start with because it teaches you a lot of the ideas the other cameras you are working with, it's great to have full manual control but this camera gives you a feel for what that can mean"
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,2778,this is full manual
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,2778,this is full manual
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,4868,this one also comes in preset mode but it also gives you have the ability to adjust the settings manually
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,4868,this one also comes in preset mode but it also gives you have the ability to adjust the settings manually
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,3962,this one comes in manual settings and also with preset mode so you can control the settings fully manually or you can just use the preset mode and take pictures right away
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,3962,this one comes in manual settings and also with preset mode so you can control the settings fully manually or you can just use the preset mode and take pictures right away
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,3468,"this one has a manual setting,  full manual settings you can adjust the aperture and shutter speed manually"
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,3468,"this one has a manual setting,  full manual settings you can adjust the aperture and shutter speed manually"
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,3032,"this one has limited manual settings, manual settings to set the aperture and focus but it has 18 preset modes"
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,3032,"this one has limited manual settings, manual settings to set the aperture and focus but it has 18 preset modes"
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,267,we have compact cameras into two styles very easy point and shoot cameras or some cameras with full manual control
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,267,we have compact cameras into two styles very easy point and shoot cameras or some cameras with full manual control
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,3890,"Yes definitely you can control the settings manually, aperture, shutter speed Focus everything you can control manually"
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,3890,"Yes definitely you can control the settings manually, aperture, shutter speed Focus everything you can control manually"
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,3530,"yes it does, it has full manual settings"
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,3530,"yes it does, it has full manual settings"
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,3520,yes it had  preset modes but it has limited manual settings
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,3520,yes it had  preset modes but it has limited manual settings
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,3639,"Yes it has full manual control you can control the aperture, shutter speed, focus with this camera"
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,3639,"Yes it has full manual control you can control the aperture, shutter speed, focus with this camera"
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,4690,yes it has full manual controls so you can also control. That
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,4690,yes it has full manual controls so you can also control. That
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,3175,yes it has full manual settings
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,3175,yes it has full manual settings
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,3439,yes it has you can adjust the settings manually but it also has preset mode for automatic settings
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,3439,yes it has you can adjust the settings manually but it also has preset mode for automatic settings
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,3811,yes the sony one has full manual control as well
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,3811,yes the sony one has full manual control as well
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,4008,yes with this camera you can have full manual control but it's lighter
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,4008,yes with this camera you can have full manual control but it's lighter
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,3572,"yes you can adjust a manual setting fully, aperture shutter speed and also Focus"
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,3572,"yes you can adjust a manual setting fully, aperture shutter speed and also Focus"
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,3684,"yes you can control every the aperture, shutter speed also focus on this camera and also a has high ISO"
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,3684,"yes you can control every the aperture, shutter speed also focus on this camera and also a has high ISO"
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,3304,"yes you can control everything from the aperture, the shutter speed, and focus of the camera manually"
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,3304,"yes you can control everything from the aperture, the shutter speed, and focus of the camera manually"
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,3736,"yes you can control the aperture, the shutter speed, and also to focus with this camera"
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,3736,"yes you can control the aperture, the shutter speed, and also to focus with this camera"
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,3844,yes you can have full manual control with this camera
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,3844,yes you can have full manual control with this camera
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,4173,"yes you can set the the settings, you will have full manual control"
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,4173,"yes you can set the the settings, you will have full manual control"
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,4332,"yes you have full manual control of the shutter speed, the aperture, the focus"
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,4332,"yes you have full manual control of the shutter speed, the aperture, the focus"
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,4879,"you can control everything from the exposure, the shutter speed, the aperture and focus everything"
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,4879,"you can control everything from the exposure, the shutter speed, the aperture and focus everything"
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,4305,you can have full manual control
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,4305,you can have full manual control
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,3044,you can set everything from the focus to the aperture
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,3044,you can set everything from the focus to the aperture
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,3082,"you can set it has full manual settings you can set the exposure, the focus and aperture"
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,3082,"you can set it has full manual settings you can set the exposure, the focus and aperture"
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,228,you have control over the exposure the shutter speed the iso and of course all the framing and the autofocus it has full manual control
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,228,you have control over the exposure the shutter speed the iso and of course all the framing and the autofocus it has full manual control
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,4025,You have full controls in manual settings including the aperture the focus the shutter speed the ISO
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,4025,You have full controls in manual settings including the aperture the focus the shutter speed the ISO
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,4043,you have full manual control with this
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,4043,you have full manual control with this
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,4586,"you have full manual control you can control the iso, the shutter speed, the aperture"
S_ANSWERS_QUESTION_ABOUT_FEATURE,manual_settings,SONY,,,4586,"you have full manual control you can control the iso, the shutter speed, the aperture"
S_ANSWERS_QUESTION_ABOUT_FEATURE,megapixels,SONY,,,3308,"we don't have the information of the resolution, but it take really good pictures"
S_ANSWERS_QUESTION_ABOUT_FEATURE,megapixels,SONY,,,3308,"we don't have the information of the resolution, but it take really good pictures"
S_ANSWERS_QUESTION_ABOUT_FEATURE,megapixels_what,SONY,,,,the megapixel tells you how much detail can be captured in the photograph
S_ANSWERS_QUESTION_ABOUT_FEATURE,mirrorless,SONY,APPEND,ease_of_use,3906,"please follow me,this sony is a mirrorless camera which you can control the settings fully manually but it also have preset mode so it's really easy to use"
S_ANSWERS_QUESTION_ABOUT_FEATURE,mirrorless,SONY,APPEND,ease_of_use,3906,"please follow me,this sony is a mirrorless camera which you can control the settings fully manually but it also have preset mode so it's really easy to use"
S_ANSWERS_QUESTION_ABOUT_FEATURE,mirrorless,SONY,,,2060,"it's actually a mirrorless camera so lot of the mechanisms in the big cameras are not here, so that's how they managed to save a lot of weight"
S_ANSWERS_QUESTION_ABOUT_FEATURE,mirrorless,SONY,,,2060,"it's actually a mirrorless camera so lot of the mechanisms in the big cameras are not here, so that's how they managed to save a lot of weight"
S_ANSWERS_QUESTION_ABOUT_FEATURE,mirrorless,SONY,,,3936,So this one is a mirrorless camera which you can control the setting fully manually or they also come in preset mode
S_ANSWERS_QUESTION_ABOUT_FEATURE,mirrorless,SONY,,,3936,So this one is a mirrorless camera which you can control the setting fully manually or they also come in preset mode
S_ANSWERS_QUESTION_ABOUT_FEATURE,mirrorless,SONY,,,3366,"this one is a mirrorless camera and you can set the settings manually but it also comes in preset mode, it has a crop sensor and a quite high ISO"
S_ANSWERS_QUESTION_ABOUT_FEATURE,mirrorless,SONY,,,3366,"this one is a mirrorless camera and you can set the settings manually but it also comes in preset mode, it has a crop sensor and a quite high ISO"
S_ANSWERS_QUESTION_ABOUT_FEATURE,mirrorless,SONY,,,4088,this one is a mirrorless camera so you can control the settings manually and also it has a preset mode for automatic settings
S_ANSWERS_QUESTION_ABOUT_FEATURE,mirrorless,SONY,,,4088,this one is a mirrorless camera so you can control the settings manually and also it has a preset mode for automatic settings
S_ANSWERS_QUESTION_ABOUT_FEATURE,motion,SONY,APPEND,PURPOSE:pets,4764,"it has really high focus points so it's very good to shoot a moving object so you can keep your dog while it's laying also it goes with artistic effects so if you're looking at uploading your photos on Instagram, you can just some of the effects on your pictures"
S_ANSWERS_QUESTION_ABOUT_FEATURE,motion,SONY,APPEND,PURPOSE:pets,4764,"it has really high focus points so it's very good to shoot a moving object so you can keep your dog while it's laying also it goes with artistic effects so if you're looking at uploading your photos on Instagram, you can just some of the effects on your pictures"
S_ANSWERS_QUESTION_ABOUT_FEATURE,motion,SONY,,,301,it can follow an object moving in any direction 30 frame and keep adding focus
S_ANSWERS_QUESTION_ABOUT_FEATURE,motion,SONY,,,817,"it's got a lot of autofocus points on it so it can follow anything that's moving in the frame to make sure that it stays in crisp focus, it's got a lot of preset modes well so you can tell what environment you are shooting in"
S_ANSWERS_QUESTION_ABOUT_FEATURE,motion,SONY,,,4599,yes it has some more Focus points to take faster moving objects
S_ANSWERS_QUESTION_ABOUT_FEATURE,motion,SONY,,,2204,You can see the autofocus is very responsive  it can follow the moving characters within the frame quite well
S_ANSWERS_QUESTION_ABOUT_FEATURE,movement,SONY,APPEND,PURPOSE:pets,-1,"This one has 179 autofocus points, useful for taking action shots while your pets are playing"
S_ANSWERS_QUESTION_ABOUT_FEATURE,movement,SONY,APPEND,PURPOSE:sports,-1,"The 179 autofocus points on this camera enables it to take excellent photos of moving subjects, such as during sporting events"
S_ANSWERS_QUESTION_ABOUT_FEATURE,movement,SONY,,,301,it can follow an object moving in any direction 30 frame and keep adding focus
S_ANSWERS_QUESTION_ABOUT_FEATURE,movement,SONY,,,817,"it's got a lot of autofocus points on it so it can follow anything that's moving in the frame to make sure that it stays in crisp focus, it's got a lot of preset modes well so you can tell what environment you are shooting in"
S_ANSWERS_QUESTION_ABOUT_FEATURE,movement,SONY,,,4599,yes it has some more Focus points to take faster moving objects
S_ANSWERS_QUESTION_ABOUT_FEATURE,movement,SONY,,,2204,You can see the autofocus is very responsive  it can follow the moving characters within the frame quite well
S_ANSWERS_QUESTION_ABOUT_FEATURE,optical_zoom,SONY,,,2454,"this has interchangeable lenses so there a lot of options for how you take with macro pictures, if he really wants to zoom in on insects or flowers or flower pots things like that if you want to get creative, choose the right lens use a magnifying filter this camera has those sorts of options"
