CLUSTER_ID,TIMESTAMP,TRIAL,CUSTOMER_TYPE,SPATIAL_STATE,STATE_TARGET,CUSTOMER_FROM_MOTION,CUSTOMER_TO_MOTION,CUSTOMER_LOCATION,SHOPKEEPER_FROM_MOTION,SHOPKEEPER_TO_MOTION,SHOPKEEPER_LOCATION,CUSTOMER_SPEAKING,CUSTOMER_SPEECH,CUSTOMER_KEYWORDS,CUSTOMER_SPEECH_DURATION,SHOPKEEPER_SPEAKING,SHOPKEEPER_SPEECH,SHOPKEEPER_KEYWORDS,SHOPKEEPER_SPEECH_DURATION,BAD_CLUSTER,TYPICAL_VECTOR
231;PRESENT_X;SONY,1436436669,403,ADVANCED,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,the status shutter speed goes up to 30 seconds with the lens range is extremely broad you can get a lens form almost any purpose,status shutter speed;lens range;lens form;purpose,7969,-,-
231;PRESENT_X;SONY,1437645088,551,NOVICE,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,Both of the best camera for that purpose the canon is designed for creative control in any environment this is cameras focused on travel to exotic places,best camera;exotic places;creative control;canon;cameras;purpose;environment;travel,10798,-,*
231;PRESENT_X;SONY,1437720893,572,ADVANCED,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,it's designed to be a camera for a purpose for people who love traveling and we traveling light but still want to take great photos,great photos;camera;purpose;people;light,9000,-,-
232;PRESENT_X;CANON,1435223849,152,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,some people use this to take pictures of the stars and create star trails,star trails;people;pictures;stars,4310,-,*
232;PRESENT_X;CANON,1435224743,156,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,a lot of people using this for high-end astrophotography,high-end astrophotography;people,3598,-,-
232;PRESENT_X;CANON,1435224749,156,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,who that most people use about setting with an indefinite exposure time,indefinite exposure;people;time,4008,-,-
232;PRESENT_X;CANON,1437724153,581,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,definitely please do it's a big investment we encourage people to do that,big investment;people,5321,-,-
232;PRESENT_X;SONY,1437719944,568,NOVICE,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,Also quite expensive it's designed for extended travel end people who want pictures almost as good as high-end cameras,high-end cameras;travel end;people;pictures,9457,-,*
233;PRESENT_X;NIKON,1435221126,144,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,it's got 18 preset modes you will probably find 203 work best for you and then you can relax with those and nothing too much about the others,preset modes;work,7603,-,-
233;PRESENT_X;NIKON,1435222649,146,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,it has 18 preset modes but we find with most users do they choose to a three 5/4,preset modes;users,5502,-,-
233;PRESENT_X;NIKON,1435223098,148,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,it has 18 preset modes 12 glamour retouch my roots and it's point and shoot,glamour retouch;preset modes;shoot;roots;point,5087,-,*
233;PRESENT_X;NIKON,1435904764,223,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,this camera is excellent but it's $68 and it has 18 preset modes once you choose your 2052 a 3 favorite Motes it does the work for you,preset modes;favorite Motes;camera;work,9631,-,-
233;PRESENT_X;NIKON,1435905142,226,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,Has 18 preset mode so once you find your 235 ways to work it's just simple one or two buttons at the most is not a lot to fiddle with,preset mode;buttons;ways,7958,-,-
234;PRESENT_X;CANON,1435220508,141,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,the eye so here is 6400 X 1 shots in the evening but then you have full creative control with manual shutter settings,manual shutter settings;creative control;evening;eye;shots,8236,-,-
234;PRESENT_X;CANON,1436424585,362,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,the eye so he goes up to 6400 and with the sensory use this very little noise at that writing,little noise;eye;writing,5615,-,*
234;PRESENT_X;SONY,1435219416,136,ADVANCED,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,the eye so it goes up to 3200 you can work in very low light conditions that will be very little noise you can actually produce a very clear picture in the evening,low light conditions;clear picture;evening;noise;eye,8837,-,-
234;PRESENT_X;SONY,1435220083,139,ADVANCED,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,so it's excellent in the evening shooting but as it gets daca some noise make cumming,evening shooting;cumming;noise,5681,-,*
234;PRESENT_X;SONY,1436436712,403,ADVANCED,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,this is great up to late evening with an Eye Associates 1200 very loud noise in the pictures but as it gets a little bit. Of course of performance drops off,late evening;little bit;Eye Associates;noise;pictures;course;performance,11000,-,-
235;PRESENT_X;CANON,1435218982,134,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,it is a fantastic camera can I ask what soda photography you do,fantastic camera;soda photography,4203,-,*
235;PRESENT_X;NIKON,1436429568,378,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,absolutely we also have some accessories that go with a camera such a Snoopy stickers with circle,Snoopy stickers;camera;accessories;circle,4949,-,*
235;PRESENT_X;NIKON,1438245125,642,ADVANCED,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,Oh most of the rock climbers have custom grips with a tale of themselves but there was some accessories that would help you do that yet,rock climbers;custom grips;tale;accessories,6705,-,-
235;PRESENT_X;SONY,1435219646,138,ADVANCED,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,this is a fantastic camera for low light pictures that has an ISO that goes up to 3300 and its mirrorless so often you can have a problem when the mirror shakes the camera,low light pictures;fantastic camera;mirror;ISO;problem,10528,-,-
235;PRESENT_X;SONY,1435220425,141,ADVANCED,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,that means if you want to take a shot late at night you won't get that vibration that can happen when a mirror moves inside the camera,shot;vibration;mirror;camera;night,7251,-,*
236;FACE_TO_FACE;NONE,1436436079,400,ADVANCED,FACE_TO_FACE,NONE,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,call the Canon 5D Mark 3 has just arrived to the next one camera please pick it up feel it in your hands,Canon 5D Mark;hands;camera,5654,-,*
236;PRESENT_X;CANON,1436437131,406,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,this is the new Mach 3 please pick it up and feel it in your hands,new Mach;pick;hands,4000,-,*
236;PRESENT_X;CANON,1437648306,556,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,This is a very big investment it's $2000 for the camera body but please hold it in your hands you'll see ways a full kilogram is quite heavy but it's gonna make it shapes your hand it's designed to work well on the range of tripods as well,camera body;big investment;kilogram;tripods;hands;ways;hand;range,16871,-,-
236;PRESENT_X;CANON,1437721509,575,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,to pick this one up again and feel it in your hand still see the big change of the previous models is why the bodies sculpted to fit since it in your hand is your work still going on the canals much better,big change;previous models;hand;canals;bodies;work,13144,-,-
236;PRESENT_X;CANON,1438243397,636,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,searching main options here this is the lovely professional photojournalism style camera anything creatively you wanted to do to type pictures you could do with this camera picking up feel how it feels in your hands it weighs a kilogram and when you addle in that will double await,photojournalism style camera;main options;kilogram;await;hands;pictures,15848,-,-
237;PRESENT_X;NIKON,1436437052,405,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,anytime come in anytime if you want to know more about at the end of we can show you the rest of the range,rest;end;range,4873,-,*
237;PRESENT_X;SONY,1435219516,136,ADVANCED,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,I can show you the cheapest camera and we can talk about it,cheapest camera,3915,-,-
237;PRESENT_X;SONY,1435220985,143,NOVICE,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,how to stop over here can show you the model and step you through some of the instructions if you would like to have a talk with them,model;instructions;talk,6790,-,-
237;PRESENT_X;SONY,1435905537,229,NOVICE,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,if you like I can show you the other kinds of cameras that are available they say,kinds;cameras,4065,-,*
237;PRESENT_X;SONY,1436428027,372,ADVANCED,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,there are some limits with this particular camera the shutter speed goes up to 30 seconds but then that's the limit if you like I can show you the cannon that is much more flexible,shutter speed;particular camera;limits;cannon;limit,8781,-,-
238;PRESENT_X;NIKON,1435220737,142,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,how to like to speak with outside stuff over here and they be able to step you through all the different colors What's in stock right now and show you some of the features in practice,different colors;stuff;stock;features;practice,8322,-,-
238;PRESENT_X;NIKON,1435222757,146,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,yes we had great feedback about would you like to talk to one of our other stuff and have a look at what's in stock right now,great feedback;stuff;look;stock,6753,-,-
238;PRESENT_X;NIKON,1435224383,154,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,we have them in stock right now as you like to look around the rest of the range of the similar.,rest;stock;range,5990,-,-
238;PRESENT_X;NIKON,1437634496,523,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,good we have it in stock right now,NO_KEYWORD,2519,-,*
238;PRESENT_X;NIKON,1438243901,637,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,we have it in stock right now in black silver pink red and white,silver pink red;stock;white,4738,-,-
239;PRESENT_X;CANON,1435904875,224,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,how many auto focus,auto focus,1803,-,*
239;PRESENT_X;CANON,1435904878,224,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,361 auto focus points so it's very responsive it doesn't have to think of too much Titan come up with a great result and it can follow movements are usually,great result;auto focus;Titan;movements,9063,-,-
239;PRESENT_X;NIKON,1436511179,412,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,you can see it gives a great result,great result,2735,-,*
239;PRESENT_X;SONY,1437633244,520,ADVANCED,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,so it's very good at catching auto focus throughout the picture and will Jackson moving it can follow them quite closely,NO_KEYWORD,9843,-,-
239;PRESENT_X;SONY,1437724728,584,ADVANCED,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,cancel the auto focus is very responsive but it can follow me moving characters within the frame quite well,auto focus;frame;characters,10347,-,*
23;PRESENT_X;CANON,1435223875,152,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,understanding shutter speed exposure goes up to 30 seconds or longer than that you would need a timer and to go to fold mode and then the exposure is indefinite,shutter speed exposure;timer;mode,8334,-,-
23;PRESENT_X;CANON,1435907049,233,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,This camera over here has full manual control of every function you can imagine the standard try to speed runs up to 30 seconds end it has about mode so if you want to take a 12 hour picture that's very easy to do as well,standard try;manual control;camera;mode;function;runs;picture,10955,-,-
23;PRESENT_X;CANON,1436425026,364,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,this has full manual settings anything you want to do with a camera you can do with this camera so you have a standard shutter speed up to 30 seconds but then you can go into both mode and the shot that can be open forever and infinite range,standard shutter speed;manual settings;camera;shot;mode;range,12013,-,*
23;PRESENT_X;CANON,1436428257,373,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,for faster moving pictures of Bugattis 1 mm 32nd depending on the effect you want to do in the car picture of taking it will take a standard shutter speed of 30 seconds or even go to bulb mode if you want to catch a bit of moon inside a very solid not moving Stadium at night,faster moving pictures;standard shutter speed;bulb mode;car picture;Bugattis;mm;effect;bit;Stadium;moon,23000,-,-
23;PRESENT_X;CANON,1436432959,389,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,the standard shutter speed is still set at 30 seconds for the slowest but it still has about mode that works really well so the thirty seconds you could go to bulb mode in take out that exposure that's Infinity infinitely long so if you want to shoot us the trail of something 456 s this camera can do that,standard shutter speed;bulb mode;Infinity;exposure;camera;trail,21000,-,-
23;PRESENT_X;CANON,1438244605,640,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,the main competition is Nick on and I would say it's neck and neck they both were the guy that both excellent camera,excellent camera;main competition;Nick;guy,6355,-,-
23;PRESENT_X;SONY,1435907957,239,ADVANCED,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,the standard shutter speeds run up to 30 seconds I'm sorry it has no Volvo to serve 30 seconds is your limit,standard shutter speeds;Volvo;limit,5781,-,-
23;PRESENT_X;SONY,1435908516,242,ADVANCED,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,there are limits on how far you can go with a shut up it will only go up to 30 seconds that's not bulb mode so depending on the effect you want that is a limited wedding photography,limited wedding photography;bulb mode;limits;effect,8922,-,-
23;PRESENT_X;SONY,1436435839,398,ADVANCED,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,also it has no pulp mode serve the slowest shutter speed on here is 30 seconds but that's your limit you can't go to bulb mode and keep it open for an hour or two,slowest shutter speed;pulp mode;bulb mode;limit,7612,-,-
23;PRESENT_X;SONY,1437648363,556,ADVANCED,PRESENT_X,SONY,CANON,SONY,SONY,CANON,SONY,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,generally speaking you don't have the full creative control that you have for the other camera but you do have manual settings control the depth of field the shutter speed up to 30 seconds only so depending on the effect you want you have that shuttle but a lot of creativity up to that point,shutter speed;manual settings;creative control;shuttle;depth;creativity;camera;effect;field,21000,-,-
23;PRESENT_X;SONY,1437720502,570,ADVANCED,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,There also limits this camera will go up to 30 seconds exposure but if you want to go to anything longer like a minutes or we even you need a bulb setting on the camera end you would have to go back to something much heavier,camera end;bulb;exposure,14206,-,-
23;PRESENT_X;SONY,1437724278,582,ADVANCED,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,Full manual control of most of the basic settings but the shutter speed on it goes up to 30 seconds after that you would have to go back to your Nick on and use its bulb,shutter speed;basic settings;bulb;Nick;control,11542,-,*
240;PRESENT_X;CANON,1437633397,520,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,Saturday morning is a good time for us if you have time to come in then,NO_KEYWORD,4322,BAD,*
240;PRESENT_X;CANON,1437633533,521,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,so you're actually painting and you want a camera you can use to capture seems that you will copy from,NO_KEYWORD,6271,BAD,-
240;PRESENT_X;NIKON,1437633186,520,ADVANCED,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,what exactly you looking for we should have time to get suits,NO_KEYWORD,4323,-,*
240;PRESENT_X;SONY,1437638532,532,ADVANCED,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,shooting in those circumstances you might find that you will be using it for 30 seconds from time to time,NO_KEYWORD,7131,-,*
240;WAITING;NONE,1435908596,242,ADVANCED,WAITING,NONE,NONE,NONE,CANON,NONE,NONE,SERVICE_COUNTER,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,thanks love you time come in and have a chat anytime,NO_KEYWORD,3000,-,*
241;FACE_TO_FACE;NONE,1435907460,236,NOVICE,FACE_TO_FACE,NONE,NONE,NONE,MIDDLE,NONE,NONE,MIDDLE,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,family pictures portraits scenery,family pictures portraits;scenery,3075,-,*
241;PRESENT_X;CANON,1436431513,383,NOVICE,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,to take many travel pictures,travel pictures,4000,-,*
241;PRESENT_X;NIKON,1435223633,151,ADVANCED,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,if we look up here it's cameras practical for family portraits it takes excellent travel pictures and has good manual control,excellent travel pictures;good manual control;family portraits;cameras,7620,-,*
241;PRESENT_X;SONY,1435223726,151,ADVANCED,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,this is also very useful for family portraits it's designed around being practical and responsive while giving you that freedom to take great travel pics,great travel pics;family;freedom,7235,-,*
241;PRESENT_X;SONY,1436515539,425,ADVANCED,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,is this camera takes the kind of pictures you want to take from your favorite holidays it's good to use with people but it's designed to use a with scenery and Landscapes and portraiture something where you going to try to use a credit in stinks but you don't want to feel about the complexity the top 10 cameras,favorite holidays;stinks;portraiture;scenery;kind;complexity;camera;cameras;pictures;people;Landscapes,17514,-,-
242;PRESENT_X;CANON,1438238756,624,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,so you looking to move into photography learn some of the techniques or how much if you study photography before,photography;techniques,5436,-,*
242;PRESENT_X;SONY,1437644608,550,ADVANCED,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,picture quality is fantastic and you have a lot of control over manual settings social learning photography you're learning the ideas to complete the ideas into practice here,manual settings;picture quality;ideas;control;photography;practice,15000,-,*
